"depto","area","factor","sexo","uso_celular","tiene_celular","uso_internet"
13,2,573,1,1,1,NA
13,2,573,2,1,1,1
13,2,573,1,2,2,NA
13,2,573,2,2,2,NA
13,2,573,1,1,1,1
13,2,573,1,1,1,1
13,2,573,2,1,1,1
13,2,573,1,2,2,NA
13,2,573,1,1,1,NA
13,2,573,2,1,1,2
13,2,573,1,1,1,1
13,2,573,2,1,1,1
13,2,573,1,NA,NA,NA
13,2,573,1,1,1,2
13,2,573,1,1,1,NA
13,2,573,2,1,1,NA
13,2,573,1,1,1,1
13,2,573,1,2,2,NA
13,2,573,1,2,2,NA
13,2,573,2,1,1,NA
13,2,573,1,1,1,1
13,2,801,1,1,1,NA
13,2,801,2,2,2,NA
13,2,801,1,2,2,NA
13,2,801,1,2,2,NA
13,2,801,1,NA,NA,NA
13,2,801,1,1,1,NA
13,2,801,2,1,1,2
13,2,801,1,2,2,NA
13,2,801,1,2,2,NA
13,2,801,2,1,1,1
13,2,801,2,1,1,1
13,2,801,2,2,2,NA
13,2,801,1,2,2,NA
13,2,801,1,2,2,NA
13,2,801,2,1,1,2
13,2,801,1,1,1,1
13,2,801,2,1,1,1
13,2,801,2,2,2,NA
13,2,801,1,NA,NA,NA
13,2,801,1,1,1,NA
13,2,801,2,1,1,NA
13,2,801,1,NA,NA,NA
13,2,801,2,NA,NA,NA
13,2,801,1,1,1,1
13,2,801,2,1,1,1
13,2,801,1,NA,NA,NA
13,2,801,1,NA,NA,NA
13,2,801,1,1,1,NA
13,2,801,2,2,2,NA
13,2,801,2,1,1,1
13,2,801,1,NA,NA,NA
13,2,801,1,1,1,NA
13,2,801,2,2,2,NA
13,2,801,1,1,1,NA
13,2,801,2,1,1,NA
13,2,801,1,2,2,NA
13,2,801,2,NA,NA,NA
13,1,862,1,1,1,1
13,1,862,2,1,1,1
13,1,862,1,1,1,1
13,1,862,2,1,1,1
13,1,862,1,NA,NA,NA
13,1,862,2,1,1,1
13,1,862,2,1,1,1
13,1,862,1,1,1,1
13,1,862,2,1,2,1
13,1,862,2,1,1,1
13,1,862,2,NA,NA,NA
13,1,862,2,NA,NA,NA
13,1,862,2,1,1,1
13,1,862,1,1,1,1
13,1,862,2,NA,NA,NA
13,1,862,1,NA,NA,NA
13,2,582,1,1,1,2
13,2,582,2,2,2,NA
13,2,582,2,2,2,NA
13,2,582,2,2,2,NA
13,2,582,2,NA,NA,NA
13,2,582,2,NA,NA,NA
13,2,582,1,1,1,NA
13,2,582,2,1,1,NA
13,2,582,1,NA,NA,NA
13,2,582,1,NA,NA,NA
13,2,582,1,2,1,2
13,2,582,2,2,1,2
13,2,582,1,2,2,NA
13,2,582,1,NA,NA,NA
13,2,582,2,NA,NA,NA
13,2,582,1,1,1,NA
13,2,582,2,1,1,NA
13,2,582,1,2,2,NA
13,2,582,2,NA,NA,NA
13,2,582,1,2,2,NA
13,2,582,1,1,1,1
13,2,582,2,1,1,1
13,2,582,1,NA,NA,NA
13,2,582,2,2,2,NA
13,2,582,2,1,1,NA
13,2,582,1,1,1,1
13,2,582,1,2,2,NA
13,1,696,1,1,1,1
13,1,696,2,1,1,NA
13,1,696,1,1,1,1
13,1,696,2,NA,NA,NA
13,1,696,1,NA,NA,NA
13,1,696,1,NA,NA,NA
13,1,696,1,2,2,NA
13,2,1065,1,1,1,1
13,2,1065,2,1,1,1
13,2,1065,2,2,2,NA
13,2,1065,1,2,2,NA
13,2,1065,1,2,2,NA
13,2,1065,1,2,2,NA
13,2,1065,2,NA,NA,NA
13,2,1065,2,NA,NA,NA
13,2,1065,2,1,1,NA
13,2,1065,2,1,1,1
13,2,1065,1,1,1,1
13,2,1065,2,1,1,NA
13,2,1065,1,2,2,NA
13,2,1065,1,1,2,2
13,2,1065,2,2,2,NA
13,2,1065,1,NA,NA,NA
13,2,1065,1,1,1,1
13,2,1065,2,1,1,NA
13,2,1065,2,2,2,NA
13,2,1065,1,1,1,1
13,2,1065,2,1,1,1
13,2,959,1,1,1,2
13,2,959,2,2,2,NA
13,2,959,1,1,1,1
13,2,959,2,2,2,NA
13,2,959,2,2,2,NA
13,2,959,1,NA,NA,NA
13,2,959,1,1,1,2
13,2,959,2,1,1,NA
13,2,959,2,1,1,NA
13,2,959,1,2,2,NA
13,2,959,1,1,1,NA
13,2,959,2,1,1,NA
13,2,959,1,1,1,1
13,2,959,1,2,2,NA
13,2,959,1,NA,NA,NA
13,2,959,1,1,1,1
13,2,959,2,2,2,NA
13,2,959,1,NA,NA,NA
13,2,959,2,1,1,1
13,2,959,2,2,2,NA
13,2,959,1,2,2,NA
13,2,959,2,2,2,NA
13,2,959,1,1,1,1
13,2,959,2,2,2,NA
13,2,959,1,2,2,NA
13,2,959,1,2,2,NA
13,2,959,1,2,2,NA
13,2,959,2,2,2,NA
13,2,959,1,1,1,1
13,2,959,2,1,1,2
13,2,959,1,2,2,NA
13,2,959,1,NA,NA,NA
13,2,959,1,1,1,NA
13,2,959,2,1,1,NA
13,2,959,2,2,2,NA
13,2,959,2,2,2,NA
13,2,959,1,2,2,NA
13,2,959,2,2,2,NA
13,2,1642,2,1,1,1
13,2,1642,1,2,2,NA
13,2,1642,2,2,2,NA
13,2,1642,1,2,2,NA
13,2,1642,1,1,1,NA
13,2,1642,2,1,1,NA
13,2,1642,2,1,1,1
13,2,1642,2,1,1,NA
13,2,1642,2,2,2,NA
13,2,1642,1,2,2,NA
13,2,1642,2,1,1,1
13,2,1642,2,1,1,1
13,2,1642,1,1,2,1
13,2,1642,1,NA,NA,NA
13,2,1642,2,NA,NA,NA
13,2,1642,1,1,1,1
13,2,1642,2,1,1,1
13,2,408,1,2,2,NA
13,2,408,2,1,1,NA
13,2,408,2,2,2,NA
13,2,408,2,NA,NA,NA
13,2,408,1,1,1,2
13,2,408,2,2,2,NA
13,2,408,1,2,2,NA
13,2,408,1,2,2,NA
13,2,408,1,2,2,NA
13,2,408,2,NA,NA,NA
13,2,408,1,1,1,NA
13,2,408,2,1,1,NA
13,2,408,2,1,1,NA
13,2,408,2,2,2,NA
13,2,408,1,2,2,NA
13,2,408,1,2,2,NA
13,2,408,1,2,2,NA
13,2,408,2,NA,NA,NA
13,2,408,1,NA,NA,NA
13,2,408,1,NA,NA,NA
13,2,504,1,1,1,NA
13,2,504,2,1,1,NA
13,2,504,1,2,2,NA
13,2,504,1,1,1,1
13,2,504,2,1,1,1
13,2,504,1,2,2,NA
13,2,504,1,NA,NA,NA
13,2,504,2,2,2,NA
13,2,504,1,1,1,2
13,2,504,2,2,1,NA
13,2,504,1,2,2,NA
13,2,504,1,NA,NA,NA
13,2,504,1,2,2,NA
13,2,504,2,2,2,NA
13,2,504,1,1,1,1
13,2,504,2,1,1,1
13,2,504,2,1,1,1
13,2,504,1,1,1,2
13,2,504,2,2,2,NA
13,2,504,2,2,2,NA
13,2,504,2,NA,NA,NA
13,2,504,1,1,1,1
13,2,504,2,2,2,NA
13,2,504,2,2,2,NA
13,2,504,1,NA,NA,NA
13,2,504,2,NA,NA,NA
13,2,504,2,1,1,2
13,2,504,2,NA,NA,NA
13,2,504,1,2,2,NA
13,2,504,2,2,2,NA
13,2,504,2,1,1,1
13,2,504,2,1,2,1
13,2,504,2,2,2,NA
13,2,504,1,NA,NA,NA
13,2,504,2,NA,NA,NA
13,2,504,2,1,1,1
13,2,504,1,1,1,1
13,2,504,2,2,2,NA
13,2,504,1,NA,NA,NA
13,2,504,2,1,1,1
13,2,504,2,2,2,NA
13,2,504,2,2,2,NA
13,2,504,1,NA,NA,NA
13,2,504,2,NA,NA,NA
13,2,504,2,1,1,1
13,2,504,1,2,2,NA
13,2,504,1,2,2,NA
13,2,504,1,1,1,1
13,2,504,2,1,1,1
13,2,504,2,NA,NA,NA
14,1,450,2,1,1,1
14,1,450,2,1,1,1
14,1,450,2,1,1,1
14,1,450,1,1,1,1
14,1,450,2,1,1,1
14,1,450,1,1,1,1
14,1,450,1,1,1,1
14,1,1119,2,2,2,NA
14,1,1119,1,NA,NA,NA
14,1,1119,1,NA,NA,NA
14,1,1119,2,2,2,NA
14,1,1119,1,1,1,1
14,1,1119,2,1,1,1
14,1,1119,2,2,2,NA
14,1,1119,1,2,2,NA
14,1,1119,1,NA,NA,NA
14,1,1119,1,2,2,NA
14,1,1119,2,2,2,NA
14,1,1119,2,NA,NA,NA
14,1,1119,2,NA,NA,NA
14,1,1119,1,2,2,NA
14,1,1119,2,2,2,NA
14,1,1119,1,1,1,1
14,1,1119,1,2,2,NA
14,1,1119,1,NA,NA,NA
14,1,1119,1,1,1,1
14,1,1119,2,1,1,1
14,1,1119,2,NA,NA,NA
14,1,1119,1,NA,NA,NA
14,1,1119,1,1,1,NA
14,1,1119,2,1,1,1
14,1,1119,1,2,2,NA
14,1,1119,1,2,2,NA
14,1,1119,2,NA,NA,NA
14,1,1119,2,1,1,1
14,1,1119,2,NA,NA,NA
14,1,450,1,1,1,1
14,1,450,1,1,1,NA
14,1,450,2,1,1,NA
14,1,450,1,2,2,NA
14,1,450,2,1,1,1
14,1,450,1,1,1,1
14,1,450,1,1,1,1
14,1,450,1,1,1,1
14,2,399,2,1,1,1
14,2,399,1,1,1,NA
14,2,399,2,1,1,1
14,2,399,1,NA,NA,NA
14,2,399,1,1,1,1
14,2,399,2,1,1,1
14,2,399,1,NA,NA,NA
14,2,399,1,1,1,1
14,2,399,2,1,1,1
14,2,399,2,1,1,1
14,2,399,2,2,2,NA
14,2,399,2,1,1,1
14,2,399,2,2,2,NA
14,2,399,1,1,1,NA
14,2,399,2,1,2,NA
14,2,399,2,2,2,NA
14,2,399,1,1,1,1
14,2,399,2,2,2,NA
14,2,399,1,2,2,NA
14,2,399,2,NA,NA,NA
14,2,399,1,NA,NA,NA
14,2,399,2,1,1,NA
14,2,399,2,NA,NA,NA
14,2,399,1,NA,NA,NA
14,2,399,2,NA,NA,NA
14,2,399,1,1,1,1
14,2,399,2,2,2,NA
14,2,399,2,2,2,NA
14,2,399,1,2,2,NA
14,2,399,1,2,2,NA
14,2,399,2,NA,NA,NA
14,2,399,2,NA,NA,NA
14,2,399,1,NA,NA,NA
14,2,399,1,1,1,NA
14,2,399,2,2,2,NA
14,2,399,1,2,2,NA
14,2,399,1,2,2,NA
14,2,399,2,2,2,NA
14,2,399,1,1,1,NA
14,2,399,2,2,2,NA
14,2,399,1,1,1,1
14,2,399,1,1,1,1
14,2,399,2,1,2,NA
14,2,399,1,2,2,NA
14,2,399,2,2,2,NA
14,2,399,2,NA,NA,NA
14,1,618,1,1,1,1
14,1,618,2,1,1,1
14,1,618,1,NA,NA,NA
14,1,618,2,NA,NA,NA
14,1,618,1,1,1,1
14,1,618,2,1,1,NA
14,1,618,1,1,1,NA
14,1,618,1,1,1,1
14,1,618,1,1,1,NA
14,1,618,2,1,1,1
14,1,618,1,2,2,NA
14,2,673,1,1,1,1
14,2,673,2,1,1,1
14,2,673,2,1,1,1
14,2,673,1,1,1,1
14,2,673,1,1,1,NA
14,2,673,2,1,1,NA
14,2,673,1,1,1,1
14,2,673,2,1,1,1
14,2,673,1,1,1,1
14,2,673,1,1,1,1
14,2,673,2,1,2,1
14,2,673,2,2,2,NA
14,2,673,2,NA,NA,NA
14,2,673,1,1,1,NA
14,2,673,2,1,1,NA
14,2,673,1,1,1,1
14,2,673,2,1,1,1
14,2,673,2,2,2,NA
14,2,673,2,NA,NA,NA
14,2,673,2,NA,NA,NA
14,2,673,2,1,1,1
14,2,673,2,2,2,NA
14,2,673,1,NA,NA,NA
14,2,673,2,1,1,1
14,2,673,2,1,1,1
14,2,673,1,1,1,1
14,2,673,1,1,1,1
14,2,673,1,2,2,NA
14,2,673,1,NA,NA,NA
14,2,673,1,1,1,1
14,2,673,2,1,1,1
14,2,673,2,NA,NA,NA
14,2,495,1,1,1,NA
14,2,495,2,1,1,1
14,2,495,1,1,1,NA
14,2,495,2,1,1,1
14,2,495,1,1,1,1
14,2,495,2,1,1,2
14,2,495,1,2,2,NA
14,2,495,2,NA,NA,NA
14,2,495,2,NA,NA,NA
14,2,495,2,1,1,NA
14,2,495,1,1,1,NA
14,2,495,1,1,1,1
14,2,495,2,1,1,1
14,2,495,2,2,2,NA
14,2,495,2,2,2,NA
14,2,495,2,NA,NA,NA
14,2,495,1,NA,NA,NA
14,2,495,1,1,1,NA
14,2,495,2,1,1,1
14,2,495,2,1,1,1
14,2,495,1,1,1,1
14,2,495,2,1,2,1
14,2,495,1,1,1,1
14,2,495,2,1,1,1
14,2,495,2,1,1,1
14,2,495,2,1,1,1
14,2,495,1,1,2,1
14,2,495,2,NA,NA,NA
14,2,495,2,NA,NA,NA
14,2,495,2,1,1,1
14,2,495,1,1,2,NA
14,2,495,2,NA,NA,NA
14,2,495,2,NA,NA,NA
14,2,495,1,2,2,NA
14,2,495,2,2,2,NA
14,2,495,2,1,1,1
14,2,495,2,2,2,NA
14,2,495,1,1,1,1
14,2,495,2,1,1,1
14,2,495,2,NA,NA,NA
14,2,495,2,NA,NA,NA
14,2,458,1,1,1,2
14,2,458,2,1,1,NA
14,2,458,2,1,1,2
14,2,458,1,1,1,1
14,2,458,2,2,2,NA
14,2,458,1,1,2,NA
14,2,458,2,2,2,NA
14,2,458,1,1,2,2
14,2,458,2,2,2,NA
14,2,458,2,NA,NA,NA
14,2,458,1,1,1,1
14,2,458,2,1,1,NA
14,2,458,1,1,1,NA
14,2,458,2,2,2,NA
14,2,458,2,NA,NA,NA
14,2,458,1,NA,NA,NA
14,2,458,1,1,1,1
14,2,458,2,1,1,NA
14,2,458,1,NA,NA,NA
14,2,458,2,NA,NA,NA
14,2,458,1,1,1,1
14,2,458,2,1,1,NA
14,2,458,1,1,2,1
14,2,458,2,2,2,NA
14,2,458,2,2,2,NA
14,2,458,1,2,2,NA
14,2,458,2,1,1,NA
14,2,458,2,1,1,1
14,2,458,1,1,1,1
14,2,458,2,1,1,1
14,2,458,1,NA,NA,NA
14,2,458,1,1,1,1
14,2,458,2,1,1,1
14,2,458,2,NA,NA,NA
14,2,458,2,1,2,2
14,2,458,1,1,1,1
14,2,458,1,NA,NA,NA
14,2,458,1,1,1,2
14,2,458,2,1,1,NA
14,2,458,1,1,1,1
14,2,458,1,1,1,1
14,2,458,2,2,2,NA
14,2,458,2,2,2,NA
14,2,458,2,2,2,NA
14,2,458,2,NA,NA,NA
14,2,458,1,1,1,1
14,2,458,2,2,2,NA
14,2,458,1,2,2,NA
14,2,458,2,NA,NA,NA
14,2,458,1,1,1,1
14,2,458,2,2,2,NA
14,1,1529,1,1,1,NA
14,1,1529,2,1,1,NA
14,1,1529,1,2,2,2
14,1,1529,2,NA,NA,NA
14,1,1529,2,1,2,2
14,1,1529,1,1,1,2
14,1,1529,2,1,1,2
14,1,1529,1,1,1,2
14,1,1529,1,1,1,NA
14,1,1529,2,1,1,NA
14,1,1529,2,1,1,NA
14,1,1529,1,1,1,NA
14,1,1529,1,NA,NA,NA
14,1,1529,2,NA,NA,NA
14,1,1529,1,1,1,1
14,1,1529,2,2,2,NA
14,1,1529,1,NA,NA,NA
14,1,1529,2,NA,NA,NA
14,1,1529,1,1,1,NA
14,1,1529,2,1,1,1
14,1,1529,2,1,1,1
14,1,1529,1,1,1,2
14,1,1529,2,1,1,NA
14,1,1053,1,1,1,2
14,1,1053,2,1,2,NA
14,1,1053,1,NA,NA,NA
14,1,1053,1,NA,NA,NA
14,1,1053,2,NA,NA,NA
14,1,1053,2,1,1,1
14,1,1053,2,1,1,1
14,1,1053,1,2,2,NA
14,1,1053,1,2,2,NA
14,1,1053,1,2,2,NA
14,1,1053,2,2,2,NA
14,1,1053,2,1,1,NA
14,1,1053,2,2,2,NA
14,1,1053,1,1,1,1
14,1,1053,1,NA,NA,NA
14,1,1053,1,NA,NA,NA
14,1,1053,2,1,1,1
14,1,1053,1,1,2,1
14,1,1053,1,1,2,1
14,1,1053,2,1,2,1
14,1,1053,2,2,2,NA
14,1,1053,1,2,2,NA
14,1,1053,2,1,1,1
14,1,1053,2,1,1,1
14,1,1053,1,1,1,1
14,1,1053,2,1,1,2
14,1,1053,1,NA,NA,NA
14,1,1053,2,NA,NA,NA
14,1,1053,1,NA,NA,NA
14,1,1053,2,1,1,1
14,1,1053,2,NA,NA,NA
14,1,1053,1,NA,NA,NA
14,1,1053,1,NA,NA,NA
14,1,1053,2,1,1,1
14,1,1053,1,1,1,1
14,1,1053,1,1,1,1
14,1,1053,2,1,1,1
14,2,613,1,1,1,1
14,2,613,2,1,1,1
14,2,613,1,1,1,1
14,2,613,1,1,1,1
14,2,613,2,2,2,NA
14,2,613,2,2,2,NA
14,2,613,1,2,1,1
14,2,613,2,2,2,NA
14,2,613,1,1,2,NA
14,2,613,2,2,2,NA
14,2,613,2,NA,NA,NA
14,2,613,1,1,2,NA
14,2,613,1,2,2,NA
14,2,613,2,2,2,NA
14,2,613,1,1,2,NA
14,2,613,1,1,1,NA
14,2,613,2,1,1,NA
14,2,613,1,2,2,NA
14,2,613,1,1,1,1
14,2,613,2,1,1,NA
14,2,613,1,1,1,2
14,2,613,1,NA,NA,NA
14,2,613,2,1,1,NA
14,2,613,2,1,1,NA
14,2,613,1,2,2,NA
14,2,613,1,1,1,NA
14,2,613,2,2,2,NA
14,2,613,1,NA,NA,NA
14,2,613,1,2,2,NA
14,2,613,2,1,1,NA
14,2,613,2,1,1,NA
14,2,613,1,1,1,1
14,2,613,2,1,2,1
14,2,613,1,1,1,1
14,2,613,2,NA,NA,NA
14,2,613,1,NA,NA,NA
14,2,613,2,1,1,1
14,2,613,2,2,2,NA
14,2,613,2,NA,NA,NA
14,2,1073,2,1,1,1
14,2,1073,1,2,2,NA
14,2,1073,2,2,2,NA
14,2,1073,1,NA,NA,NA
14,2,1073,2,1,1,1
14,2,1073,1,1,1,2
14,2,1073,1,NA,NA,NA
14,2,1073,1,NA,NA,NA
14,2,1073,1,2,2,NA
14,2,1073,2,2,2,NA
14,2,1073,1,1,1,1
14,2,1073,1,1,1,NA
14,2,1073,2,1,1,1
14,2,1073,1,1,1,1
14,2,1073,2,2,2,NA
14,2,1073,2,NA,NA,NA
14,2,1073,2,1,1,1
14,2,1073,1,1,1,2
14,2,1073,1,1,1,2
14,2,1073,2,2,2,NA
14,2,1073,1,1,1,NA
14,2,1073,2,1,1,NA
14,2,1073,2,NA,NA,NA
14,2,1073,2,NA,NA,NA
14,2,1452,2,1,1,2
14,2,1452,1,NA,NA,NA
14,2,1452,1,NA,NA,NA
14,2,1452,1,1,1,1
14,2,1452,2,2,2,NA
14,2,1452,1,1,1,1
14,2,1452,1,1,1,1
14,2,1452,1,1,1,1
14,2,1452,1,1,2,NA
14,2,1452,2,1,1,2
14,2,1452,1,1,1,1
14,2,1452,2,1,1,1
14,2,1452,1,NA,NA,NA
14,2,1452,1,NA,NA,NA
14,2,1452,1,1,1,2
14,2,1452,2,1,1,NA
14,2,1452,2,NA,NA,NA
14,2,1452,1,NA,NA,NA
14,2,613,1,1,1,1
14,2,613,2,1,1,1
14,2,613,2,1,2,2
14,2,613,1,NA,NA,NA
14,2,613,1,1,1,1
14,2,613,2,1,1,2
14,2,613,1,1,1,1
14,2,613,2,1,2,1
14,2,613,1,NA,NA,NA
14,2,613,1,1,1,NA
14,2,613,2,2,2,NA
14,2,613,2,1,1,NA
14,2,613,1,2,2,NA
14,2,613,1,NA,NA,NA
14,2,613,2,1,1,NA
14,2,613,2,1,1,NA
14,2,613,1,2,2,NA
14,2,613,2,2,2,NA
14,2,613,1,2,2,2
14,2,613,1,NA,NA,NA
14,2,613,2,NA,NA,NA
14,2,613,1,1,1,NA
14,2,613,2,1,1,NA
14,2,613,1,NA,NA,NA
14,2,613,1,NA,NA,NA
14,2,613,2,NA,NA,NA
14,2,613,2,1,1,1
14,2,613,1,NA,NA,NA
14,2,613,1,NA,NA,NA
14,2,613,1,1,1,NA
14,2,613,1,2,2,NA
14,2,613,1,2,2,NA
14,2,613,1,1,1,1
14,2,613,2,1,1,1
14,2,743,1,1,1,NA
14,2,743,2,2,2,NA
14,2,743,1,1,1,1
14,2,743,2,NA,NA,NA
14,2,743,1,1,1,1
14,2,743,2,1,1,2
14,2,743,2,1,1,1
14,2,743,2,1,1,1
14,2,743,1,1,1,1
14,2,743,2,2,2,NA
14,2,743,1,1,1,1
14,2,743,2,2,2,NA
14,2,743,2,1,2,NA
14,2,743,2,2,2,NA
14,2,743,2,NA,NA,NA
14,2,743,1,NA,NA,NA
14,2,743,1,2,2,NA
14,2,743,2,2,2,NA
14,2,743,2,1,1,1
14,2,743,1,2,2,NA
14,2,743,2,1,1,2
14,2,743,2,2,2,NA
14,2,743,2,NA,NA,NA
14,2,743,1,NA,NA,NA
14,2,743,2,NA,NA,NA
14,2,743,2,NA,NA,NA
14,2,743,1,1,1,NA
14,2,743,2,2,2,NA
14,2,743,2,NA,NA,NA
14,2,743,2,NA,NA,NA
14,2,743,1,NA,NA,NA
14,2,743,1,1,1,NA
14,2,743,2,2,2,NA
14,2,743,2,2,2,NA
14,2,743,2,2,2,NA
14,2,743,1,1,1,1
14,2,743,2,2,2,NA
14,2,743,1,2,2,NA
14,2,743,1,1,1,1
14,2,743,2,2,2,NA
14,2,743,1,NA,NA,NA
14,2,743,2,NA,NA,NA
14,2,743,1,1,1,NA
14,2,743,2,1,1,1
14,2,743,2,2,2,NA
14,2,743,2,2,2,NA
14,2,743,1,NA,NA,NA
15,1,143,1,1,1,1
15,1,143,2,1,1,NA
15,1,143,1,1,1,1
15,1,143,2,1,1,NA
15,1,143,1,1,1,1
15,1,143,1,1,1,1
15,1,143,1,2,2,NA
15,1,143,1,2,2,NA
15,1,143,2,2,2,NA
15,1,143,2,NA,NA,NA
15,1,143,1,NA,NA,NA
15,1,143,1,NA,NA,NA
15,1,143,2,1,1,NA
15,1,143,1,2,2,NA
15,1,143,1,2,2,NA
15,1,143,2,2,2,NA
15,1,143,2,2,2,NA
15,1,143,2,1,1,1
15,1,143,1,2,2,NA
15,1,143,2,1,1,1
15,1,143,2,1,1,1
15,1,143,1,1,1,NA
15,1,143,2,1,1,1
15,1,143,2,1,1,1
15,1,143,2,1,1,NA
15,1,143,1,NA,NA,NA
15,1,143,2,1,1,NA
15,1,143,1,1,1,NA
15,1,143,2,1,1,NA
15,1,143,1,1,1,1
15,1,143,2,1,1,1
15,1,143,1,1,1,1
15,1,143,2,1,1,1
15,1,143,2,1,2,2
15,1,143,2,1,1,1
15,1,143,1,1,1,1
15,1,143,1,NA,NA,NA
15,1,241,2,2,2,NA
15,1,241,2,1,1,NA
15,1,241,2,1,1,NA
15,1,241,1,NA,NA,NA
15,1,241,1,1,1,2
15,1,241,2,1,1,2
15,1,241,2,NA,NA,NA
15,1,241,2,1,1,2
15,1,241,2,1,1,2
15,1,241,1,1,1,2
15,1,241,2,1,1,1
15,1,241,1,2,2,NA
15,1,241,1,2,2,NA
15,1,241,1,2,2,NA
15,1,241,2,1,1,NA
15,1,241,2,2,2,NA
15,1,241,1,1,1,1
15,1,241,1,2,2,NA
15,1,241,2,1,1,NA
15,1,241,2,1,1,1
15,1,241,1,1,1,1
15,1,241,2,1,1,NA
15,1,241,2,2,2,NA
15,1,241,1,NA,NA,NA
15,1,241,1,2,2,NA
15,1,241,2,1,1,NA
15,1,241,1,NA,NA,NA
15,1,247,1,1,1,NA
15,1,247,2,2,2,NA
15,1,247,2,1,1,1
15,1,247,1,1,1,1
15,1,247,2,1,1,1
15,1,247,2,2,2,NA
15,1,247,1,1,1,1
15,1,247,2,1,1,NA
15,1,247,2,1,1,1
15,1,247,1,1,1,NA
15,1,247,2,1,1,NA
15,1,247,2,1,1,NA
15,1,247,1,1,1,1
15,1,247,1,1,1,NA
15,1,247,2,1,1,NA
15,1,247,2,1,1,1
15,1,247,1,1,1,1
15,1,247,2,1,1,1
15,1,247,1,1,2,NA
15,1,247,2,2,2,NA
15,1,247,1,1,1,NA
15,1,247,2,1,1,NA
15,1,247,2,1,1,NA
15,1,247,1,1,1,1
15,1,247,2,1,2,2
15,1,247,1,NA,NA,NA
15,1,247,1,1,1,NA
15,1,247,2,1,1,1
15,1,247,2,1,1,1
15,1,247,2,1,2,1
15,1,247,2,1,2,NA
15,2,206,1,1,1,1
15,2,206,2,1,1,NA
15,2,206,2,NA,NA,NA
15,2,206,1,1,1,NA
15,2,206,2,2,2,NA
15,2,206,1,1,1,1
15,2,206,1,2,2,NA
15,2,206,1,NA,NA,NA
15,2,206,1,1,1,1
15,2,206,2,1,1,1
15,2,206,1,2,2,NA
15,2,206,1,2,2,NA
15,2,206,2,NA,NA,NA
15,2,206,2,NA,NA,NA
15,2,206,1,1,1,1
15,2,206,2,1,1,NA
15,2,206,1,NA,NA,NA
15,2,206,2,NA,NA,NA
15,2,206,1,1,1,NA
15,2,206,2,2,2,NA
15,2,206,1,NA,NA,NA
15,2,206,2,NA,NA,NA
15,2,206,1,NA,NA,NA
15,2,206,1,1,1,1
15,2,206,2,2,2,NA
15,2,206,2,1,1,1
15,2,206,2,1,1,1
15,2,206,2,1,1,NA
15,2,206,2,1,1,1
15,2,206,1,1,1,1
15,2,206,2,1,1,1
15,2,206,1,NA,NA,NA
15,2,206,1,2,2,NA
15,2,206,2,1,1,NA
15,2,206,1,1,1,1
15,2,206,2,1,1,2
15,2,206,2,NA,NA,NA
15,2,206,1,1,1,NA
15,2,206,2,1,1,2
15,2,206,1,1,1,1
15,2,206,2,2,2,NA
15,2,206,2,2,2,NA
15,2,206,1,NA,NA,NA
15,2,211,2,1,1,NA
15,2,211,2,NA,NA,NA
15,2,211,2,NA,NA,NA
15,2,211,1,2,2,NA
15,2,211,2,1,1,NA
15,2,211,1,1,1,1
15,2,211,1,1,1,1
15,2,211,1,1,1,1
15,2,211,2,1,1,1
15,2,211,2,1,1,1
15,2,211,1,2,2,NA
15,2,211,2,1,1,1
15,2,211,1,1,2,1
15,2,211,2,1,1,NA
15,2,211,1,1,1,NA
15,2,211,1,2,2,NA
15,2,211,1,2,2,NA
15,2,211,1,NA,NA,NA
15,2,211,1,1,1,1
15,2,211,2,1,1,1
15,2,211,1,1,1,NA
15,2,211,2,1,1,1
15,2,211,1,NA,NA,NA
15,2,211,1,1,1,1
15,2,211,2,1,1,1
15,2,211,2,NA,NA,NA
15,2,314,1,1,1,1
15,2,314,2,1,1,1
15,2,314,2,2,2,NA
15,2,314,1,NA,NA,NA
15,2,314,2,NA,NA,NA
15,2,314,1,1,2,NA
15,2,314,2,1,1,NA
15,2,314,1,1,1,1
15,2,314,1,1,1,NA
15,2,314,2,2,2,NA
15,2,314,1,1,1,NA
15,2,314,2,2,2,NA
15,2,314,1,2,2,NA
15,2,314,1,NA,NA,NA
15,2,314,1,1,1,1
15,2,314,2,1,1,2
15,2,314,1,1,1,NA
15,2,314,2,1,1,NA
15,2,314,1,1,2,1
15,2,314,2,1,2,NA
15,2,314,2,NA,NA,NA
15,2,314,1,1,1,1
15,2,314,2,1,1,2
15,2,314,1,2,2,NA
15,2,314,2,NA,NA,NA
15,2,314,1,1,1,1
15,2,314,2,1,1,1
15,2,314,1,NA,NA,NA
15,2,314,2,NA,NA,NA
15,2,314,2,NA,NA,NA
15,2,314,1,1,2,NA
15,2,314,2,2,2,NA
15,2,314,1,2,2,NA
15,2,314,1,2,2,NA
15,2,314,2,NA,NA,NA
15,2,314,1,1,1,NA
15,2,314,2,1,1,NA
15,2,314,2,1,1,1
15,2,314,1,1,1,NA
15,2,314,2,1,1,NA
15,2,314,1,NA,NA,NA
15,2,314,1,NA,NA,NA
15,2,314,1,1,1,1
15,2,314,1,1,2,2
15,2,314,1,1,2,NA
15,2,314,2,1,2,NA
15,1,194,1,1,1,1
15,1,194,2,2,1,1
15,1,194,1,1,1,1
15,1,194,2,1,1,1
15,1,194,2,1,1,1
